Length (m),Beam (m),Draft (m),a_surge,b_surge,c_surge,d_surge,e_surge,f_surge,g_surge,r_squared_surge,a_sway,b_sway,c_sway,d_sway,e_sway,f_sway,g_sway,r_squared_sway,a_heave,b_heave,c_heave,d_heave,e_heave,f_heave,g_heave,r_squared_heave,a_roll,b_roll,c_roll,d_roll,e_roll,f_roll,g_roll,r_squared_roll,a_pitch,b_pitch,c_pitch,d_pitch,e_pitch,f_pitch,g_pitch,r_squared_pitch,a_yaw,b_yaw,c_yaw,d_yaw,e_yaw,f_yaw,g_yaw,r_squared_yaw
2,1,-0.25,1.06E-05,-0.000324511,0.003076893,-0.005297895,-0.04030748,-0.067075796,1.154338294,0.978827586,0,0,0,0,0,0,0,1,7.75E-05,-0.002888607,0.039705657,-0.240472847,0.582831022,-0.444781288,1.04439264,0.93723206,1.96E-06,-7.52E-05,0.001081993,-0.007085344,0.019952081,-0.017414546,0.008246024,0.667383825,0.018002761,-0.72460477,11.04584349,-77.95883159,243.9405447,-246.6045325,40.92300887,0.458482438,1.81E-08,-6.25E-07,7.76E-06,-4.02E-05,7.98E-05,-0.000205578,0.00119107,0.974155578
2,1,-0.3,4.89E-06,-9.16E-05,-0.000554256,0.021103895,-0.126495708,0.026179784,1.137707001,0.957790212,0,0,0,0,0,0,0,1,8.35E-05,-0.003093719,0.042197596,-0.252815196,0.600923757,-0.431049452,1.034736591,0.924815609,2.18E-06,-8.27E-05,0.001175828,-0.007580108,0.020863324,-0.017383704,0.007750388,0.568226266,0.015302394,-0.609523547,9.178013913,-63.7932846,195.3712943,-189.4246987,30.04048905,0.546487428,3.34E-08,-1.28E-06,1.85E-05,-0.000124866,0.00039602,-0.000666846,0.001248077,0.9645131
2,1,-0.35,2.43E-05,-0.000845359,0.010474475,-0.053446774,0.096204383,-0.180960185,1.16986119,0.98081457,0,0,0,0,0,0,0,1,3.23E-05,-0.001194121,0.016008239,-0.090641196,0.176812303,-0.102265749,1.005046426,0.994130344,3.77E-07,-1.57E-05,0.00024566,-0.001757321,0.005416412,-0.005378372,0.00490127,0.916223466,0.003321499,-0.159842329,2.876313489,-23.62425227,83.76681427,-86.94791418,16.15409802,0.851115233,3.58E-08,-1.30E-06,1.74E-05,-0.000103421,0.000267307,-0.000412087,0.001190984,0.956859224
2,1,-0.4,1.88E-05,-0.000634002,0.00746321,-0.033814848,0.040069063,-0.12974229,1.162023938,0.973539392,0,0,0,0,0,0,0,1,4.15E-05,-0.001544919,0.021027484,-0.123342807,0.269574801,-0.189063621,1.017664955,0.990194903,7.08E-07,-2.91E-05,0.000450405,-0.003216273,0.010091893,-0.010501387,0.005852578,0.665704361,0.005800204,-0.257833039,4.337560945,-33.68543945,114.7281602,-120.1081532,21.98590567,0.74917468,2.72E-08,-9.67E-07,1.23E-05,-6.55E-05,0.000131972,-0.000220421,0.00118495,0.97047853
2,1.15,-0.130434783,1.72E-05,-0.000579913,0.006773494,-0.030011813,0.032287709,-0.129953624,1.163258642,0.976158605,0,0,0,0,0,0,0,1,5.13E-05,-0.001910715,0.026148264,-0.155810716,0.358288469,-0.266544093,1.027450005,0.982030245,9.92E-07,-3.91E-05,0.000580569,-0.003960021,0.01183701,-0.011763905,0.006358502,0.741705989,0.008122055,-0.345165317,5.564965416,-41.54387661,136.759893,-140.9745454,25.03108811,0.723181721,4.03E-08,-1.47E-06,1.99E-05,-0.000125135,0.000382447,-0.000745703,0.001607229,0.959727058
2,1.15,-0.173913043,1.70E-05,-0.00058361,0.007054553,-0.033778688,0.050959698,-0.161364555,1.170488934,0.986087545,5.45E-09,-2.22E-07,3.51E-06,-2.72E-05,0.000105402,-0.000186755,0.000109974,0.919222709,6.06E-05,-0.002255705,0.030873449,-0.184869122,0.433852241,-0.32561948,1.033027963,0.969572878,1.76E-06,-6.94E-05,0.001034242,-0.007100228,0.021510262,-0.021576093,0.007721784,0.43871467,0.010584476,-0.433451691,6.727999008,-48.32568072,153.129686,-152.7142618,25.764788,0.714582122,8.03E-08,-3.19E-06,4.90E-05,-0.000365715,0.001378573,-0.002569162,0.002511628,0.944696582
2,1.15,-0.217391304,1.55E-05,-0.000527868,0.006242337,-0.02831986,0.03503831,-0.149055327,1.168932663,0.987350792,0,0,0,0,0,0,0,1,6.93E-05,-0.002574297,0.035197377,-0.211104144,0.500336036,-0.373256616,1.036118784,0.954816579,2.78E-06,-0.000110392,0.001659729,-0.011544203,0.035690902,-0.036905948,0.010417187,0.347728943,0.014377492,-0.579658639,8.851291483,-62.54161519,195.4312835,-195.0146908,32.29806934,0.554167418,3.51E-08,-1.24E-06,1.63E-05,-9.92E-05,0.000303373,-0.000645908,0.001396442,0.934277447
2,1.15,-0.260869565,7.62E-06,-0.000205152,0.001252721,0.007623209,-0.081215467,-0.023622548,1.146843393,0.969840229,0,0,0,0,0,0,0,1,7.63E-05,-0.002824046,0.038454786,-0.229623357,0.541414846,-0.390941967,1.033439217,0.94245021,1.55E-06,-6.00E-05,0.000872405,-0.005804292,0.016807679,-0.015656965,0.006646349,0.625361594,0.017412017,-0.697790009,10.58734537,-74.33180723,231.0995381,-231.2205085,38.00619392,0.47317542,7.36E-08,-2.87E-06,4.30E-05,-0.000310852,0.001128739,-0.002083682,0.002286586,0.963983578
2,1.15,-0.304347826,-1.08E-06,0.000142194,-0.003996607,0.044219092,-0.192488911,0.075731583,1.13579469,0.977011633,0,0,0,0,0,0,0,1,1.73E-05,-0.000529017,0.004862051,-0.003909846,-0.122340098,0.222329718,0.949518353,0.98879254,3.19E-07,-1.21E-05,0.000172411,-0.001100685,0.002928327,-0.002393389,0.003276813,0.935710114,0.006236807,-0.245464935,3.641775862,-24.75335573,72.40030049,-59.99155703,8.666242097,0.875481175,3.51E-09,-1.36E-07,2.01E-06,-1.43E-05,5.73E-05,-0.000201594,0.000591903,0.951631108
2,1.15,-0.347826087,-3.38E-06,0.000222474,-0.005016411,0.049846115,-0.204282557,0.077058718,1.137365408,0.972760265,0,0,0,0,0,0,0,1,2.32E-05,-0.000744195,0.007711519,-0.020559245,-0.082968743,0.198901273,0.949839332,0.984530558,4.58E-07,-1.71E-05,0.000237338,-0.001473923,0.003788235,-0.002824186,0.003132462,0.864900958,0.007405028,-0.28938099,4.259254101,-28.71065003,83.46980131,-70.15091145,10.04829614,0.804046438,1.78E-09,1.40E-07,-5.18E-06,5.61E-05,-0.000226641,0.000225076,0.000455185,0.327373725
2,1.3,-0.115384615,1.70E-05,-0.00058345,0.007011035,-0.033071624,0.047195566,-0.156579933,1.169446202,0.985528619,0,0,0,0,0,0,0,1,6.61E-05,-0.002482185,0.034397252,-0.21023508,0.515406927,-0.414361489,1.048348355,0.959307285,3.30E-06,-0.000126978,0.001831288,-0.012041228,0.03419724,-0.030580026,0.013550764,0.694062649,0.011390691,-0.466870999,7.253186374,-52.16050732,165.6933111,-166.675765,28.22729171,0.68796744,2.58E-08,-9.80E-07,1.42E-05,-9.74E-05,0.000338089,-0.000743096,0.001616738,0.941811067
2,1.3,-0.153846154,-4.25E-06,0.00025672,-0.005519739,0.05312621,-0.212701349,0.080133994,1.137365997,0.972219057,0,0,0,0,0,0,0,1,2.85E-05,-0.000929131,0.010105112,-0.034005152,-0.053987909,0.188470425,0.947437057,0.976888235,6.33E-07,-2.41E-05,0.00034283,-0.002216713,0.006143176,-0.005445214,0.003878693,0.710575379,0.008438196,-0.327628477,4.787533626,-32.02386412,92.46443575,-77.90616557,10.9629074,0.742618929,3.71E-08,-1.49E-06,2.32E-05,-0.000177412,0.000689177,-0.001326256,0.001281025,0.9506953
2,1.3,-0.192307692,-2.13E-06,0.000170476,-0.004181654,0.043395495,-0.180157377,0.039605544,1.144779224,0.979979546,5.71E-09,-2.31E-07,3.62E-06,-2.78E-05,0.000107086,-0.000188358,0.000110144,0.919494078,3.33E-05,-0.001097329,0.012225929,-0.045379261,-0.03225141,0.187827587,0.942886758,0.964915772,5.54E-07,-2.07E-05,0.000285994,-0.001776416,0.004599867,-0.003568447,0.003479589,0.811480979,0.008803186,-0.339427394,4.918564016,-32.55822538,92.68208757,-76.07177854,10.18637298,0.746217121,2.86E-09,-1.36E-07,2.43E-06,-2.03E-05,8.56E-05,-0.000244706,0.000629561,0.904453578
2,1.3,-0.230769231,-6.43E-07,0.000110437,-0.00325876,0.036743514,-0.158022612,0.011588583,1.14985163,0.98423753,0,0,0,0,0,0,0,1,3.77E-05,-0.001251267,0.014138822,-0.055313653,-0.015308622,0.193874196,0.936887871,0.948511678,4.84E-07,-1.79E-05,0.000244064,-0.001476403,0.003572232,-0.002073793,0.002793645,0.667130965,0.008820623,-0.33711841,4.832003799,-31.52709347,87.79692456,-68.40015525,8.318205669,0.754934717,1.49E-08,-6.22E-07,1.01E-05,-8.03E-05,0.000325881,-0.000683748,0.00083865,0.866325418
2,1.3,-0.269230769,-1.51E-07,9.06E-05,-0.002954655,0.034537547,-0.150335998,-9.47E-05,1.151893758,0.985569955,0,0,0,0,0,0,0,1,4.25E-05,-0.001416669,0.016227518,-0.066495553,0.005450212,0.196896062,0.93114075,0.929897428,6.19E-07,-2.28E-05,0.000311576,-0.001892801,0.004689951,-0.003090506,0.002962511,0.602998584,0.009246348,-0.351014147,4.989245322,-32.19806217,88.21218297,-66.16849849,7.313389615,0.694929815,1.78E-08,-7.26E-07,1.14E-05,-8.54E-05,0.000315422,-0.000590521,0.000743308,0.908302698
2,1.3,-0.307692308,5.66E-07,8.80E-05,-0.003363875,0.041220941,-0.188313089,0.079305924,1.133935221,0.977140457,0,0,0,0,0,0,0,1,1.45E-05,-0.000428352,0.003519381,0.003997118,-0.141229486,0.234091915,0.949178828,0.990342799,2.73E-07,-1.03E-05,0.000144522,-0.00091822,0.002487477,-0.002248179,0.002463486,0.94396098,0.005566286,-0.220067845,3.280683106,-22.40025286,65.63804138,-53.43914022,7.671413142,0.90695011,9.23E-09,-2.95E-07,3.27E-06,-1.45E-05,3.15E-05,-0.000172769,0.000686571,0.954141823
3,1.5,-0.177777778,-2.03E-06,0.000178666,-0.004512346,0.047450345,-0.200718797,0.080422556,1.135711083,0.974712167,0,0,0,0,0,0,0,1,1.90E-05,-0.000591774,0.005694759,-0.008739033,-0.111328851,0.216926784,0.94921127,0.987612301,3.01E-07,-1.10E-05,0.000149756,-0.000913121,0.002330666,-0.001844631,0.002271396,0.860872804,0.006564998,-0.257409277,3.80249449,-25.72074364,74.85747155,-61.90545496,8.83921015,0.855288354,3.36E-08,-1.30E-06,1.95E-05,-0.000141774,0.000529218,-0.001054764,0.001225001,0.938541914
3,1.5,-0.222222222,-4.21E-06,0.000258973,-0.00561448,0.054291053,-0.218619042,0.092134808,1.134579563,0.969997757,0,0,0,0,0,0,0,1,2.35E-05,-0.00075032,0.00771874,-0.019879383,-0.088116834,0.209241736,0.947170396,0.982846214,3.09E-07,-1.16E-05,0.000160828,-0.001002504,0.002599926,-0.002051272,0.002395,0.888696143,0.007483524,-0.291454228,4.272836247,-28.66588433,82.8213799,-68.7913921,9.665084603,0.797689819,9.83E-09,-3.78E-07,5.47E-06,-3.68E-05,0.000121325,-0.000264603,0.000602028,0.97744962
3,1.5,-0.266666667,-3.84E-06,0.000240496,-0.005272814,0.05134916,-0.206810178,0.07324267,1.138615944,0.973326674,0,0,0,0,0,0,0,1,2.75E-05,-0.000890085,0.009485728,-0.029389047,-0.06973485,0.207562358,0.943823489,0.975704726,3.69E-07,-1.38E-05,0.000192904,-0.001211862,0.003208117,-0.002687744,0.002662178,0.828906686,0.00815847,-0.315945321,4.601628247,-30.64047495,87.80070472,-72.47131679,9.931842629,0.765887472,1.78E-08,-6.84E-07,1.00E-05,-6.99E-05,0.000244247,-0.000475441,0.000717893,0.923070627
3,1.5,-0.311111111,-1.77E-06,0.000155887,-0.003950914,0.041673272,-0.174347386,0.033215921,1.145952433,0.9809371,0,0,0,0,0,0,0,1,3.12E-05,-0.001015089,0.011024204,-0.037250625,-0.056822675,0.212921825,0.938978746,0.965852776,3.54E-07,-1.30E-05,0.000177382,-0.001065428,0.002543248,-0.001399616,0.001878388,0.822221068,0.008406033,-0.323378694,4.672063794,-30.79288289,86.97848029,-69.74850854,9.054505212,0.771088407,-1.70E-09,6.18E-08,-8.44E-07,4.93E-06,-1.79E-06,-0.000141503,0.00060976,0.938127754
3,1.5,-0.355555556,-4.06E-07,0.000100549,-0.003098289,0.03551037,-0.153801305,0.007302342,1.15066342,0.984877878,5.71E-09,-2.31E-07,3.62E-06,-2.78E-05,0.000107086,-0.000188358,0.000110144,0.919494078,3.44E-05,-0.001124261,0.012333256,-0.043554967,-0.048804909,0.224127809,0.933098165,0.954278519,2.99E-07,-1.10E-05,0.00014947,-0.000896382,0.00212973,-0.001209986,0.002121707,0.705481188,0.008526328,-0.325594766,4.661192212,-30.3529705,84.18639193,-64.65806897,7.70548286,0.762448102,8.68E-09,-3.40E-07,5.11E-06,-3.71E-05,0.000138873,-0.000322045,0.000618025,0.923165098
3,1.5,-0.4,1.46E-05,-0.000484926,0.005525743,-0.022638208,0.014625597,-0.125832043,1.164411035,0.985156469,5.37E-09,-2.19E-07,3.48E-06,-2.70E-05,0.000104883,-0.000186267,0.000109946,0.919379641,7.95E-05,-0.002984601,0.041385364,-0.254192299,0.633712525,-0.510958568,1.058242721,0.929675884,4.87E-06,-0.000185744,0.002653686,-0.0172538,0.048264271,-0.041344414,0.013910382,0.47349483,0.01761916,-0.71105835,10.87123187,-76.97588508,241.7350496,-245.387995,40.9812062,0.471459412,4.69E-08,-1.86E-06,2.85E-05,-0.000212979,0.000809721,-0.001601608,0.002058166,0.959244732
3,1.75,-0.152380952,2.13E-06,3.62E-05,-0.002756722,0.038343434,-0.184325009,0.082373038,1.132301077,0.976495195,0,0,0,0,0,0,0,1,1.25E-05,-0.000357529,0.002594657,0.009276937,-0.153168932,0.240495251,0.949299664,0.991434626,1.65E-07,-6.33E-06,9.09E-05,-0.000590081,0.001631466,-0.001533892,0.001866667,0.96270087,0.005094933,-0.202225035,3.027423542,-20.75609229,60.94776309,-48.93162806,6.993950744,0.927491499,1.16E-08,-3.99E-07,4.85E-06,-2.39E-05,4.68E-05,-0.000152154,0.000677066,0.935749825
3,1.75,-0.19047619,6.61E-07,8.48E-05,-0.003323164,0.040895376,-0.18623102,0.073045612,1.135804929,0.975867921,0,0,0,0,0,0,0,1,1.64E-05,-0.000498593,0.004445099,-0.00134026,-0.129031557,0.227492304,0.949097771,0.989553228,1.67E-07,-6.34E-06,8.98E-05,-0.000571325,0.001524537,-0.001331724,0.001847547,0.959419557,0.00600933,-0.23612552,3.496559148,-23.7074251,69.03742832,-56.31623199,8.017650767,0.88949023,7.93E-08,-2.80E-06,3.66E-05,-0.00021898,0.000608104,-0.000795895,0.000766632,0.532827439
3,1.75,-0.228571429,-3.24E-06,0.0002247,-0.005174276,0.051825672,-0.213382453,0.091724975,1.134069443,0.971561728,0,0,0,0,0,0,0,1,2.02E-05,-0.000633276,0.006196271,-0.011233171,-0.10739406,0.218262827,0.947948193,0.986425837,1.99E-07,-7.35E-06,0.000100549,-0.000608605,0.001475434,-0.000931222,0.001557276,0.936834195,0.006769556,-0.264580457,3.894008338,-26.22715885,75.95213067,-62.44767675,8.794219753,0.842541654,-3.97E-09,1.67E-07,-2.67E-06,1.98E-05,-5.66E-05,-7.04E-05,0.000594636,0.975186481
3,1.75,-0.266666667,-4.72E-06,0.000278637,-0.00590396,0.056254124,-0.224445037,0.097379353,1.133860093,0.968427188,0,0,0,0,0,0,0,1,2.36E-05,-0.000748098,0.007623573,-0.018682394,-0.094060937,0.219082773,0.944853008,0.981739918,1.83E-07,-6.65E-06,8.86E-05,-0.00051078,0.001088116,-0.000300845,0.001330703,0.892091556,0.007460878,-0.289901669,4.238153148,-28.33068257,81.41912745,-66.81938564,9.222149925,0.802801297,1.38E-08,-5.09E-07,7.02E-06,-4.49E-05,0.000139326,-0.000278591,0.000603671,0.964380281
3,1.75,-0.304761905,-3.44E-06,0.000224602,-0.00502961,0.049598997,-0.201061492,0.066650624,1.13981883,0.974745819,0,0,0,0,0,0,0,1,2.67E-05,-0.000855529,0.008952699,-0.025535085,-0.082442027,0.222323496,0.941158412,0.975458893,2.83E-07,-1.06E-05,0.000148717,-0.000947474,0.002626196,-0.002638944,0.002471991,0.860684803,0.007929841,-0.306445454,4.45128421,-29.52826362,84.07560999,-68.16164785,9.121630634,0.785922269,2.30E-08,-8.93E-07,1.34E-05,-9.92E-05,0.000376942,-0.000756826,0.000918483,0.947284988
3,1.75,-0.342857143,-1.51E-06,0.000145468,-0.003791388,0.040520317,-0.170560709,0.029098063,1.146772889,0.981701065,0,0,0,0,0,0,0,1,2.94E-05,-0.000949176,0.010072538,-0.030913939,-0.075547304,0.231285681,0.9363156,0.967615567,2.28E-07,-8.35E-06,0.000112297,-0.000662712,0.001530062,-0.000809039,0.001537415,0.811001439,0.008141034,-0.312720098,4.509113312,-29.63128057,83.24273776,-65.62490337,8.320331891,0.78625896,-4.46E-09,1.73E-07,-2.69E-06,2.06E-05,-7.08E-05,4.46E-06,0.000480237,0.925661349
3,2,-0.133333333,-1.74E-05,0.000782618,-0.013482524,0.108872305,-0.384227594,0.243197194,1.115611911,0.972003624,0,0,0,0,0,0,0,1,-1.05E-05,0.000528127,-0.010221742,0.094125514,-0.395104662,0.437972195,0.927704413,0.990579795,1.97E-07,-6.93E-06,8.83E-05,-0.000482471,0.000972977,-0.000286815,0.001135533,0.540632939,0.003480434,-0.13286772,1.892217532,-12.08882584,31.29530567,-15.50001444,0.969388529,0.941163634,2.46E-09,-7.28E-08,7.23E-07,-3.54E-06,2.66E-05,-0.000210852,0.000602736,0.947544496
3,2,-0.166666667,-1.69E-05,0.000741522,-0.012510629,0.099116042,-0.341677111,0.177429296,1.129862332,0.979364469,0,0,0,0,0,0,0,1,-6.61E-06,0.000391353,-0.008493995,0.084924189,-0.378077475,0.437718357,0.924457522,0.989551983,1.07E-07,-3.92E-06,5.22E-05,-0.000298748,0.000629454,-0.000298754,0.001536459,0.970266167,0.004170133,-0.158325487,2.240987077,-14.23681122,36.91217825,-20.04040978,1.439809925,0.903387498,1.20E-09,-2.36E-08,-1.09E-07,4.81E-06,-2.58E-05,-3.62E-05,0.000385234,0.954019969
3,2,-0.2,-1.57E-05,0.000681587,-0.011403179,0.089636131,-0.304549384,0.123189457,1.141089213,0.982837806,5.62E-09,-2.28E-07,3.59E-06,-2.76E-05,0.000106556,-0.000187858,0.000110084,0.919335911,-3.35E-06,0.000282491,-0.007221183,0.079185926,-0.373100543,0.453188614,0.917950117,0.986240132,1.15E-07,-4.18E-06,5.58E-05,-0.000319712,0.00067665,-0.000342761,0.001692386,0.938190132,0.004762552,-0.179648872,2.523386889,-15.8907974,40.86140042,-22.49805331,1.474160782,0.849351034,4.07E-09,-1.43E-07,1.91E-06,-1.29E-05,5.90E-05,-0.000232133,0.000501671,0.948264955
3,2,-0.233333333,-1.57E-05,0.000677508,-0.01122997,0.087433773,-0.292934646,0.099629934,1.146549698,0.981693003,0,0,0,0,0,0,0,1,-9.17E-07,0.000205928,-0.006429646,0.076767055,-0.37855964,0.481205873,0.909012088,0.980013974,1.23E-07,-4.30E-06,5.41E-05,-0.000282187,0.000462698,4.07E-05,0.001495805,0.924605058,0.005275037,-0.197753489,2.756640942,-17.19417637,43.65486277,-23.47620577,1.189152937,0.772211374,-4.91E-10,3.64E-08,-8.70E-07,8.75E-06,-3.21E-05,-2.99E-05,0.000310449,0.970139142
3,2,-0.266666667,3.88E-06,-4.60E-05,-0.001335886,0.027321949,-0.148669966,0.052801101,1.132560374,0.952530636,5.36E-09,-2.06E-07,2.98E-06,-1.98E-05,5.79E-05,-5.34E-05,6.91E-06,0.238938968,8.84E-05,-0.0033017,0.045511625,-0.277513656,0.684446847,-0.529443716,1.053468637,0.916533808,8.21E-06,-0.000313934,0.004501874,-0.029476458,0.083656094,-0.073628467,0.017559215,0.334825955,0.017121112,-0.684558539,10.35553403,-72.41466049,223.8474335,-221.5784553,35.87972503,0.493214843,3.25E-08,-1.27E-06,1.87E-05,-0.000128721,0.000415593,-0.000677643,0.001257025,0.934090192
3,2,-0.3,-1.75E-05,0.000742927,-0.012130761,0.092977588,-0.306569914,0.104495778,1.146893605,0.977547317,0,0,0,0,0,0,0,1,5.14E-07,0.000166986,-0.006166761,0.077783744,-0.394181427,0.520544102,0.898152816,0.970960152,1.12E-07,-3.82E-06,4.57E-05,-0.000208311,0.000143327,0.000612799,0.001304192,0.857700571,0.005863043,-0.218904443,3.03657942,-18.82906662,47.480156,-25.40250107,1.022301422,0.681588819,3.89E-08,-1.54E-06,2.37E-05,-0.000177095,0.000666042,-0.001210973,0.00097791,0.961990425
4,2,-0.125,-1.93E-05,0.000810616,-0.013084332,0.099073857,-0.322775277,0.113493437,1.14645348,0.972675832,0,0,0,0,0,0,0,1,9.31E-07,0.000167769,-0.00649482,0.082900237,-0.42276219,0.574664832,0.884733091,0.958037979,1.22E-07,-4.72E-06,6.87E-05,-0.000458564,0.001364844,-0.00171338,0.002489648,0.662009346,0.006243849,-0.232417322,3.211717565,-19.81418018,49.58279809,-25.94403503,0.731708128,0.629590239,4.98E-09,-1.58E-07,1.72E-06,-7.27E-06,1.08E-05,-5.59E-05,0.000308713,0.708575045
4,2,-0.1875,-1.66E-05,0.000759659,-0.013319357,0.109251508,-0.391426354,0.260524507,1.111068265,0.969678442,0,0,0,0,0,0,0,1,-1.09E-05,0.000538513,-0.010311236,0.094118943,-0.392251009,0.430297276,0.929778589,0.991829618,5.49E-08,-2.02E-06,2.68E-05,-0.000151674,0.000303334,-0.000106631,0.000894528,0.978153413,0.003234134,-0.123622661,1.763068205,-11.27370816,29.08384335,-13.56018398,0.720346782,0.949779892,-2.18E-09,8.60E-08,-1.30E-06,9.04E-06,-2.01E-05,-8.06E-05,0.000398954,0.942807681
4,2,-0.25,-1.76E-05,0.000775699,-0.013166868,0.104989002,-0.365654484,0.213297453,1.122189861,0.975223549,0,0,0,0,0,0,0,1,-7.86E-06,0.000432875,-0.008967212,0.086890545,-0.378551735,0.429051709,0.927662686,0.99113009,9.80E-08,-3.56E-06,4.78E-05,-0.000283179,0.00068217,-0.000529137,0.001034686,0.958814743,0.003764073,-0.143456184,2.038645215,-12.99641186,33.67634331,-17.44540743,1.180088583,0.928568132,2.99E-08,-1.20E-06,1.85E-05,-0.000140153,0.000542129,-0.001048239,0.000954164,0.930762992
4,2,-0.3125,-1.68E-05,0.000732089,-0.012288079,0.096896914,-0.332080402,0.162724713,1.132989186,0.980580728,0,0,0,0,0,0,0,1,-5.37E-06,0.000348888,-0.007972596,0.082295145,-0.373921511,0.439382392,0.923116926,0.989266561,6.30E-08,-2.22E-06,2.84E-05,-0.000153032,0.000289861,-0.000120818,0.001050634,0.863209548,0.004266765,-0.161576636,2.279623422,-14.42105314,37.15799104,-19.84055808,1.306084049,0.892198368,-2.74E-09,1.23E-07,-2.10E-06,1.65E-05,-5.04E-05,-4.02E-05,0.000390207,0.946268637
4,2,-0.375,-1.62E-05,0.000702323,-0.011678094,0.091258306,-0.308498628,0.125707129,1.140968759,0.982067945,0,0,0,0,0,0,0,1,-3.58E-06,0.000293353,-0.007415539,0.080804706,-0.37923924,0.461487628,0.916311279,0.985792068,4.87E-08,-1.64E-06,1.90E-05,-7.76E-05,-2.01E-05,0.000428575,0.000797221,0.928546795,0.004683463,-0.176341172,2.470648643,-15.49688275,39.52216627,-20.90043184,1.164790697,0.843814176,3.88E-09,-1.35E-07,1.73E-06,-1.08E-05,4.32E-05,-0.000171329,0.000409996,0.937087825
4,2,-0.4375,-1.67E-05,0.000715676,-0.011779604,0.091084899,-0.303789817,0.110992189,1.144779162,0.980020832,0,0,0,0,0,0,0,1,-2.38E-06,0.000260683,-0.007196399,0.081637901,-0.391823528,0.492014548,0.908022777,0.980568595,5.15E-08,-1.64E-06,1.70E-05,-4.57E-05,-0.000204232,0.000821212,0.000557944,0.923997176,0.005073567,-0.190058049,2.646088496,-16.46459319,41.53430125,-21.4703745,0.908637948,0.780917659,1.66E-08,-6.55E-07,1.01E-05,-7.62E-05,0.00030337,-0.000654293,0.000732377,0.968611159
4,2.5,-0.1,-1.84E-05,0.000777846,-0.012632148,0.09630946,-0.316635918,0.11594283,1.145146048,0.975252371,0,0,0,0,0,0,0,1,-2.08E-06,0.000261594,-0.007441576,0.08542633,-0.41286305,0.531199752,0.898406548,0.97340636,5.66E-08,-1.89E-06,2.15E-05,-8.46E-05,-3.68E-05,0.000508819,0.000670531,0.879614862,0.005442189,-0.203067005,2.813362697,-17.39439383,43.48458952,-21.97998318,0.641221236,0.717222404,1.76E-08,-6.81E-07,1.01E-05,-7.28E-05,0.000264,-0.000495855,0.000519078,0.95065175
4,2.5,-0.15,-1.44E-05,0.000681317,-0.012277086,0.103064985,-0.376203636,0.250725536,1.111753256,0.971874363,0,0,0,0,0,0,0,1,-1.08E-05,0.000532863,-0.010168616,0.092644652,-0.385705223,0.420480697,0.931836092,0.992790871,3.29E-08,-1.25E-06,1.71E-05,-9.89E-05,0.000198754,-5.23E-05,0.000605803,0.917223782,0.003131243,-0.119761718,1.709746406,-10.94805835,28.27190076,-12.99134245,0.687189952,0.956274015,-2.19E-09,1.00E-07,-1.78E-06,1.50E-05,-5.25E-05,-1.43E-05,0.000382981,0.933786359
4,2.5,-0.2,-1.79E-05,0.000799819,-0.01370753,0.110153276,-0.387128103,0.244963165,1.115399707,0.971299892,0,0,0,0,0,0,0,1,-8.22E-06,0.000442627,-0.009026575,0.086506793,-0.373891839,0.418596615,0.930345275,0.992285376,1.20E-07,-4.28E-06,5.62E-05,-0.000326178,0.000786832,-0.000635492,0.000783771,0.625089559,0.003586418,-0.136665293,1.943316579,-12.40516437,32.17023328,-16.35283163,1.106615062,0.943049568,-2.19E-09,1.00E-07,-1.78E-06,1.50E-05,-5.25E-05,-1.43E-05,0.000382981,0.933786359
4,2.5,-0.25,9.82E-06,-0.000286434,0.002356471,0.000923743,-0.063406102,-0.043711413,1.149372403,0.972386544,5.36E-09,-2.06E-07,2.98E-06,-1.98E-05,5.79E-05,-5.34E-05,6.91E-06,0.238938968,9.44E-05,-0.003494379,0.047655772,-0.286040059,0.684676808,-0.485864518,1.036170641,0.896011407,7.84E-06,-0.000299663,0.00429272,-0.028064442,0.079439276,-0.069355012,0.015755665,0.315211991,0.013265975,-0.522686723,7.767545084,-53.08371101,158.5612623,-145.7662283,21.65485557,0.668994196,1.17E-07,-4.71E-06,7.33E-05,-0.000553798,0.00208484,-0.00371182,0.003101537,0.957453378
4,2.5,-0.3,-1.75E-05,0.000770849,-0.013015568,0.103182669,-0.356737721,0.198270193,1.125415517,0.97720379,0,0,0,0,0,0,0,1,-6.39E-06,0.000381632,-0.00832235,0.083451163,-0.372047025,0.428403858,0.926625507,0.990995077,6.14E-08,-2.03E-06,2.37E-05,-0.000108821,0.000115772,0.000173462,0.000625034,0.728576927,0.004004625,-0.151845741,2.146606989,-13.61534157,35.15638148,-18.49731999,1.256807317,0.917832714,-4.88E-10,2.70E-08,-5.40E-07,4.59E-06,-1.08E-05,-6.22E-05,0.000290614,0.908156427
4,2.5,-0.35,-1.70E-05,0.000737653,-0.012327068,0.096789793,-0.330176046,0.157952318,1.134109456,0.980814587,0,0,0,0,0,0,0,1,-4.67E-06,0.000326462,-0.007728748,0.081335923,-0.37373342,0.443302893,0.921716892,0.98886831,4.59E-08,-1.62E-06,2.06E-05,-0.000106955,0.000165095,5.44E-05,0.000649317,0.914568191,0.004383111,-0.165384153,2.324353378,-14.64235697,37.54979337,-19.91683303,1.255415578,0.884964426,-3.27E-09,1.49E-07,-2.58E-06,2.04E-05,-6.49E-05,-3.80E-06,0.000280955,0.945802248
