Length (m),Beam (m),Draft (m),a_surge,b_surge,c_surge,r_squared_surge,a_sway,b_sway,c_sway,r_squared_sway,a_heave,b_heave,c_heave,r_squared_heave,a_roll,b_roll,c_roll,r_squared_roll,a_pitch,b_pitch,c_pitch,r_squared_pitch,a_yaw,b_yaw,c_yaw,r_squared_yaw
20,10,-0.65,0.108315139,-0.751168031,1.28574712,0.937524091,0,0,0,1,0.091974408,-0.687599362,1.254017623,0.949090989,0,0,0,1,-0.633201043,2.009702308,2.11495309,0.414098584,0,0,0,1
20,10,-0.75,0.107542181,-0.747550057,1.282844856,0.9407606,0,0,0,1,0.092889437,-0.692558297,1.257884727,0.947193393,0,0,0,1,-0.618062094,1.92671968,2.185970223,0.396668788,0,0,0,1
20,10,-0.85,0.107367168,-0.746650009,1.281475855,0.94371292,0,0,0,1,0.094380532,-0.69931383,1.262687103,0.944576414,0,0,0,1,-0.619343539,1.89874761,2.228454952,0.385555542,0,0,0,1
20,10,-0.95,0.106007865,-0.740797447,1.277083755,0.946059806,0,0,0,1,0.094623921,-0.701959355,1.266015108,0.943103985,0,0,0,1,-0.600708178,1.805259144,2.315104355,0.371281224,0,0,0,1
20,10,-1.05,0.105546537,-0.739041243,1.275199905,0.948059433,0,0,0,1,0.095076016,-0.704707986,1.268609948,0.940186659,0,0,0,1,-0.585609721,1.727446541,2.382041701,0.354479406,0,0,0,1
20,12.5,-0.68,0.106007865,-0.740797447,1.277083755,0.946059806,0,0,0,1,0.094623921,-0.701959355,1.266015108,0.943103985,0,0,0,1,-0.600708178,1.805259144,2.315104355,0.371281224,0,0,0,1
20,12.5,-0.76,0.106623154,-0.743653406,1.279759093,0.943248176,0,0,0,1,0.093953394,-0.698218543,1.26262069,0.945186687,0,0,0,1,-0.603268497,1.838268487,2.258422668,0.383747847,0,0,0,1
20,12.5,-0.84,0.106062675,-0.740983951,1.277227796,0.945266472,0,0,0,1,0.094364563,-0.700896826,1.26568677,0.94340152,0,0,0,1,-0.599234486,1.803658142,2.306117062,0.373617257,0,0,0,1
20,12.5,-0.92,0.075707746,-0.621338327,1.304272154,0.95098042,0,0,0,1,0.039045048,-0.490227514,1.304323259,0.829656682,-4.99E-06,9.74E-06,3.89E-05,0.144656366,-2.914479809,11.74996622,-4.73E-05,0.29309594,0,0,0,1
20,12.5,-1,0.105677147,-0.739397022,1.275463066,0.946700462,0,0,0,1,0.095185279,-0.705384977,1.269108749,0.941341581,0,0,0,1,-0.588226534,1.741388666,2.359728748,0.362206857,0,0,0,1
20,12.5,-0.92,0.105453248,-0.738365471,1.273841382,0.947511193,0,0,0,1,0.095831303,-0.708857865,1.27185004,0.938866908,0,0,0,1,-0.576060972,1.67464291,2.415724668,0.350476656,0,0,0,1
20,15,-0.833333333,0.105245687,-0.737553669,1.272264928,0.947828047,0,0,0,1,0.096607452,-0.713008112,1.275022416,0.936451599,0,0,0,1,-0.565212723,1.612728615,2.469143749,0.340143801,0,0,0,1
20,15,-0.9,0.105039329,-0.736666743,1.270523387,0.947374789,0,0,0,1,0.097616109,-0.718116634,1.278706214,0.933703303,0,0,0,1,-0.553049364,1.547178165,2.524131932,0.329074555,0,0,0,1
20,15,-0.966666667,0.114619766,-0.769618279,1.250299049,0.920884194,0,0,0,1,0.102645766,-0.723819901,1.227276393,0.947312262,0,0,0,1,-0.333910558,0.753045828,2.245311473,0.377971439,0,0,0,1
20,15,-1.033333333,0.114613649,-0.769128955,1.248566222,0.92049821,0,0,0,1,0.103018626,-0.72604945,1.229611828,0.946833309,0,0,0,1,-0.328856846,0.722650981,2.279771097,0.369491386,0,0,0,1
20,15,-1.1,0.11417817,-0.767209279,1.246858627,0.921726257,0,0,0,1,0.103587905,-0.729192535,1.232119393,0.945904274,0,0,0,1,-0.322196502,0.684411556,2.313766033,0.361487208,0,0,0,1
20,15,-1.166666667,0.113744124,-0.765627477,1.245898068,0.924906696,0,0,0,1,0.10413117,-0.732154757,1.234479168,0.944805135,0,0,0,1,-0.315771719,0.647365767,2.34725491,0.353696819,0,0,0,1
25,12,-0.833333333,0.113330756,-0.763993551,1.24494803,0.927975535,0,0,0,1,0.104597815,-0.733508565,1.235404939,0.941533729,0,0,0,1,-0.309016251,0.608637578,2.382011176,0.345897522,0,0,0,1
25,12,-0.9,0.112643566,-0.761388353,1.243430195,0.933945218,0,0,0,1,0.105943238,-0.741531086,1.241820449,0.940715287,0,0,0,1,-0.296031012,0.534631961,2.449508597,0.330726688,0,0,0,1
25,12,-0.966666667,0.078109767,-0.634989843,1.346414492,0.929911881,0,0,0,1,0.038478998,-0.454841975,1.233797585,0.938392539,0,0,0,1,-2.584917495,11.48195373,-1.74326738,0.717020473,0,0,0,1
25,12,-1.033333333,0.114744683,-0.769356107,1.248839529,0.920340024,0,0,0,1,0.103026417,-0.726323696,1.230402809,0.947677081,0,0,0,1,-0.327136583,0.717969705,2.281274496,0.367951145,0,0,0,1
25,12,-1.1,0.114147376,-0.767049574,1.246980667,0.921189537,0,0,0,1,0.103538212,-0.729111867,1.232550954,0.946777789,0,0,0,1,-0.322755972,0.689417446,2.307276501,0.362988717,0,0,0,1
25,12,-1.233333333,0.113358117,-0.76397213,1.245181375,0.926689566,0,0,0,1,0.104512994,-0.734392735,1.236608395,0.944670583,0,0,0,1,-0.310722807,0.621047143,2.365672861,0.350044999,0,0,0,1
25,14,-0.885714286,0.112992029,-0.762563198,1.24441109,0.929435911,0,0,0,1,0.104978522,-0.736556712,1.238202876,0.943036879,0,0,0,1,-0.304633261,0.586883146,2.394764328,0.343631068,0,0,0,1
25,14,-0.942857143,0.11268199,-0.761357441,1.243704835,0.932110388,0,0,0,1,0.105400604,-0.738790391,1.240030681,0.941749526,0,0,0,1,-0.29834676,0.552468158,2.423814778,0.337032082,0,0,0,1
25,14,-1.057142857,0.112419751,-0.76035654,1.243132278,0.93468676,0,0,0,1,0.106166265,-0.7426176,1.242747476,0.940624602,0,0,0,1,-0.292456549,0.519909348,2.451738114,0.330851938,0,0,0,1
25,14,-1.114285714,0.113762077,-0.765431524,1.24609125,0.922873373,0,0,0,1,0.103942002,-0.731416618,1.234685117,0.946407522,0,0,0,1,-0.317883193,0.662889192,2.327677723,0.358689262,0,0,0,1
25,14,-1.171428571,0.113387713,-0.763989787,1.245299938,0.925424222,0,0,0,1,0.104329871,-0.73348662,1.236270811,0.945306126,0,0,0,1,-0.312494194,0.632675297,2.352554799,0.353205681,0,0,0,1
25,14,-1.228571429,0.113057985,-0.762634081,1.244531862,0.92790319,0,0,0,1,0.1047895,-0.736038938,1.238169684,0.944365547,0,0,0,1,-0.306535208,0.600471227,2.378429726,0.347296284,0,0,0,1
25,16,-0.975,0.112802043,-0.761690058,1.244006371,0.93045572,0,0,0,1,0.105349802,-0.73849109,1.239822534,0.942874909,0,0,0,1,-0.300771973,0.568904577,2.403940336,0.341756062,0,0,0,1
25,16,-1.025,0.074842375,-0.616711844,1.326654386,0.939761897,0,0,0,1,0.038017214,-0.460467537,1.24424324,0.930781974,0,0,0,1,-2.722843006,11.76652545,-1.576259518,0.619469923,5.81E-06,-3.33E-05,4.03E-05,0.337600429
25,16,-1.075,0.112532244,-0.76066004,1.243411161,0.932839123,0,0,0,1,0.105730601,-0.740519327,1.241417295,0.941689497,0,0,0,1,-0.295091406,0.537984708,2.42892224,0.33630583,0,0,0,1
25,16,-1.125,0.112302906,-0.759814443,1.242945728,0.935117184,0,0,0,1,0.106291773,-0.743297761,1.243384127,0.940492265,0,0,0,1,-0.289662286,0.508425267,2.452993764,0.331106035,0,0,0,1
25,16,-1.175,0.073325491,-0.608436239,1.314547327,0.942711422,0,0,0,1,0.037481516,-0.46460072,1.255182164,0.9185554,3.97E-06,-1.32E-05,6.80E-06,0.205432503,-2.84350018,12.06676437,-1.392046809,0.519929398,0,0,0,1
25,16,-1.225,0.0703715,-0.595647913,1.303402945,0.957420874,0,0,0,1,0.038702366,-0.476066747,1.269882434,0.900312264,-6.11E-06,2.68E-05,-7.81E-06,0.121433244,-2.853439043,11.88757365,-0.948555781,0.437030768,5.81E-06,-3.33E-05,4.03E-05,0.337600429
