Length (m),Beam (m),Draft (m),Heading,Asurge,Bsurge,Csurge,R2surge,MAEsurge,Asway,Bsway,Csway,R2sway,MAEsway,Aheave,Bheave,Cheave,R2heave,MAEheave,Aroll,Broll,Croll,R2roll,MAEroll,Apitch,Bpitch,Cpitch,R2pitch,MAEpitch,Ayaw,Byaw,Cyaw,R2yaw,MAEyaw
4,2,-0.25,-180,0.805357292,1.215741792,1.128729128,0.965212651,0.051935319,1.000000012,4.90E-25,-1.72E-25,0,3.31E-26,-0.339973761,1.682884039,-5.27752262,0.995581444,0.018936096,0.001141237,1.775569058,8.502612209,0.91238507,9.22E-05,40.30156283,3.161369648,2.313814833,0.987777308,1.043613846,,,,,
4,2,-0.25,-135,0.805197716,0.961731912,0.770549831,0.959496924,0.040284464,0.784823924,0.918652639,0.773341078,0.965422733,0.037958958,-0.34946921,1.671704951,-5.831113678,0.996984841,0.019470444,27.96083484,3.217500373,2.557109289,0.9839187,0.664953048,33.43983512,3.353912065,2.335192491,0.995962928,0.433511827,7.646476663,3.48964534,4.268536457,0.988779821,0.223841912
4,2,-0.25,-90,1.000000012,4.90E-25,-1.72E-25,0,3.31E-26,0.624412452,0.87986784,1.124902115,0.96762812,0.049843282,-0.34569026,1.539263497,-6.116671113,0.997469032,0.017048332,77.91105325,3.824663244,2.19963488,0.976243482,2.712689386,0.000674331,2.395309054,4.313223722,0.840725138,7.04E-05,0.000362211,0.261188969,9.898298698,0.390240578,5.14E-05
4,2,-0.25,-45,0.805197716,0.961731912,0.770549831,0.959496924,0.040284464,0.784823924,0.918652639,0.773341078,0.965422733,0.037958958,-0.34946921,1.671704951,-5.831113678,0.996984841,0.019470444,27.96101205,3.21751111,2.557132065,0.983919436,0.664919987,33.44149298,3.353915467,2.335072911,0.995962369,0.433546031,7.646529723,3.489652457,4.268381238,0.988774494,0.223873363
4,2,-0.25,0,0.805357292,1.215741792,1.128729128,0.965212651,0.051935319,1.000000012,4.90E-25,-1.72E-25,0,3.31E-26,-0.339974502,1.682789137,-5.276919874,0.995578118,0.018943391,0.001139964,1.772636794,8.564997575,0.903910845,9.72E-05,40.30318615,3.16138342,2.313756897,0.987777273,1.043610957,,,,,
4,2,-0.3125,-180,0.790868233,1.15182747,1.136677278,0.973783013,0.043847042,1.000000012,4.90E-25,-1.72E-25,0,3.31E-26,-0.339522016,1.868028925,-5.890318914,0.997024034,0.015955029,0.00119779,1.609615054,8.820182124,0.849273237,0.000130502,44.18181305,3.12391547,1.861674796,0.985799913,1.105777985,0.000400655,-0.597849759,10.70772888,0.947068756,1.66E-05
4,2,-0.3125,-135,0.817350635,0.96954117,0.77280312,0.959958671,0.039342392,0.800001274,0.937597649,0.773796571,0.962952088,0.038792711,-0.346614961,1.896300307,-6.651526926,0.997475307,0.017979324,31.92075177,3.212608583,1.971831789,0.972966029,0.940730168,35.95108246,3.305322677,1.977246177,0.992649302,0.613188894,7.814563844,3.479539754,4.174875825,0.989460791,0.227745037
4,2,-0.3125,-90,1.000000012,4.90E-25,-1.72E-25,0,3.31E-26,0.631481589,0.873363179,1.130067117,0.969283192,0.044757699,-0.340470382,2,-7.844007532,0.997646073,0.016450836,91.51852511,3.719688733,1.413638309,0.950379076,3.818027501,0.000691673,2.408626466,4.035299364,0.756893072,8.91E-05,0.000305215,0.600306328,8.426498188,0.935927002,1.65E-05
4,2,-0.3125,-45,0.817350635,0.96954117,0.77280312,0.959958671,0.039342392,0.800001274,0.937597649,0.773796571,0.962952088,0.038792711,-0.346617312,1.896076629,-6.65080216,0.997475942,0.017975408,31.92097444,3.212617465,1.971843908,0.9729661,0.940746961,35.95323788,3.305328621,1.977120495,0.992648552,0.613258998,7.814641171,3.479541782,4.174782741,0.989459618,0.227755397
4,2,-0.3125,0,0.790868233,1.15182747,1.136677278,0.973783013,0.043847042,1.000000012,4.90E-25,-1.72E-25,0,3.31E-26,-0.339528834,1.867642251,-5.888992082,0.997022665,0.015959102,0.001160506,1.459017559,9.709255135,0.846391409,0.000126478,44.18382827,3.123931064,1.861627029,0.985799116,1.105904679,0.000400655,-0.597849759,10.70772888,0.947068756,1.66E-05
4,2,-0.375,-180,0.786691148,1.121324376,1.141366143,0.976991273,0.038582598,1.000000012,4.90E-25,-1.72E-25,0,3.31E-26,-0.340724899,2,-6.33606247,0.998004898,0.013407363,0.001298085,1.840572827,5.411887026,0.945187314,7.77E-05,48.76476808,3.088295813,1.469463653,0.975747257,1.460563227,0.000549706,-2.273068213,16.00160663,0.932966142,1.82E-05
4,2,-0.375,-135,0.829290721,0.979041604,0.77442896,0.959325189,0.037915109,0.818901418,0.965195169,0.773568251,0.958050554,0.040219878,-0.347732641,2,-7.026860245,0.9976879,0.018168481,35.85992812,3.199883519,1.568276882,0.965798561,1.199103062,38.64204516,3.239356639,1.629766656,0.986744455,0.721177503,7.920465964,3.457511019,4.06000967,0.990588743,0.21583304
4,2,-0.375,-90,1.000000012,4.90E-25,-1.72E-25,0,3.31E-26,0.666782758,0.941930802,1.128997098,0.948553527,0.051087031,-0.347497246,2,-7.746231452,0.99531079,0.021279748,102.7009674,3.64200727,1.020867811,0.939177804,4.37493405,0.000771992,2.472074797,2.993414,0.766057153,9.00E-05,0.000306018,0.311795403,10.96833792,0.861397342,2.62E-05
4,2,-0.375,-45,0.829290721,0.979041604,0.77442896,0.959325189,0.037915109,0.818901418,0.965195169,0.773568251,0.958050554,0.040219878,-0.347732641,2,-7.026860245,0.9976879,0.018168481,35.86023342,3.199888249,1.568273448,0.965799272,1.199116071,38.64459205,3.23936217,1.629648522,0.986742533,0.721230827,7.920520757,3.457511658,4.059900561,0.990587045,0.215850114
4,2,-0.375,0,0.786672932,1.121310332,1.141360144,0.976986481,0.038585994,1.000000012,4.90E-25,-1.72E-25,0,3.31E-26,-0.340724899,2,-6.33606247,0.998004898,0.013407363,0.001281933,1.854990294,5.930557195,0.958471755,6.67E-05,48.76737712,3.088310575,1.469403018,0.975746144,1.460689691,0.000389131,-0.308795863,8.431444364,0.946288253,1.65E-05
4,2,-0.4375,-180,0.794880035,1.127242308,1.142958456,0.975586186,0.036577738,1.000000012,4.90E-25,-1.72E-25,0,3.31E-26,-0.344628564,2,-6.350834397,0.99761994,0.01667825,0.001361114,1.958473254,3.870082589,0.953428663,7.16E-05,55.06288887,3.06614907,1.101835909,0.956617809,1.992325061,,,,,
4,2,-0.4375,-135,0.829034023,0.964712923,0.777413918,0.965495754,0.034305406,0.820205253,0.959783706,0.774873693,0.959167059,0.039801518,-0.351312929,2,-7.009096277,0.996159438,0.021607173,39.8147029,3.140845545,1.187979988,0.963862631,1.323232217,42.45594206,3.175561727,1.261132727,0.97100482,1.163971962,7.972457972,3.430958067,3.956442042,0.991037758,0.211848893
4,2,-0.4375,-90,1.000000012,4.90E-25,-1.72E-25,0,3.31E-26,0.649385216,0.898144906,1.129930148,0.972550699,0.03795869,-0.353353051,2,-7.635510816,0.989865949,0.030440376,98.18497705,3.493849923,1.024536293,0.968202001,3.063396895,0.000815937,2.527780054,2.513865497,0.737065011,8.87E-05,0.000423097,-1.3313832,18.5530511,0.938593447,2.05E-05
4,2,-0.4375,-45,0.829034023,0.964712923,0.777413918,0.965495754,0.034305406,0.820178488,0.959721201,0.774879595,0.959173245,0.039797118,-0.351312929,2,-7.009096277,0.996159438,0.021607173,39.81481764,3.140848944,1.187988787,0.963863375,1.323226691,42.45904778,3.175568738,1.261025401,0.97100214,1.164104606,7.972497714,3.430951542,3.956404007,0.991038414,0.211845555
4,2,-0.4375,0,0.794880035,1.127242308,1.142958456,0.975586186,0.036577738,1.000000012,4.90E-25,-1.72E-25,0,3.31E-26,-0.344620917,2,-6.350822027,0.997622176,0.016666903,0.001361114,1.958473254,3.870082589,0.953428663,7.16E-05,55.06637103,3.066164017,1.101766892,0.95661663,1.992447399,,,,,
4,2.5,-0.1,-180,0.814255424,1.165816717,1.141939535,0.97084629,0.037317883,1.000000012,4.90E-25,-1.72E-25,0,3.31E-26,-0.348515606,2,-6.34108319,0.995305491,0.022282208,0.001285058,1.895401375,3.953634484,0.904776672,9.07E-05,63.42614861,3.06582248,0.789516771,0.938181891,2.524017512,,,,,
4,2.5,-0.1,-135,0.837214336,0.965851974,0.77973832,0.968327909,0.033602921,0.813956809,0.94081317,0.776639124,0.963194483,0.038311855,-0.354691455,2,-6.953719072,0.992406144,0.02831039,49.67858309,3.134490158,0.682523747,0.936937984,1.848390903,48.20096989,3.135754055,0.897755654,0.950870491,1.728623873,7.981919631,3.400139805,3.847234493,0.991810022,0.199895207
4,2.5,-0.1,-90,1.000000012,4.90E-25,-1.72E-25,0,3.31E-26,0.646540372,0.889720858,1.129119303,0.98130606,0.033790857,-0.358172677,2,-7.516443004,0.982924837,0.039651233,104.7730679,3.347372677,0.781943302,0.96961189,2.882182081,0.000936511,2.664885302,1.697505543,0.755676207,8.80E-05,0.000365821,-2.91006169,33.01904695,0.856331807,2.52E-05
4,2.5,-0.1,-45,0.837212208,0.965846288,0.77973903,0.968327382,0.033598035,0.813956809,0.94081317,0.776639124,0.963194483,0.038311855,-0.354690249,2,-6.953541656,0.992405789,0.028311145,49.6789829,3.134494546,0.682519323,0.936938077,1.848406575,48.20505054,3.135763842,0.897653102,0.950869601,1.728767202,7.981893169,3.400127819,3.84739281,0.991817402,0.199825641
4,2.5,-0.1,0,0.814233786,1.165791642,1.141934734,0.970841437,0.037320008,1.000000012,4.90E-25,-1.72E-25,0,3.31E-26,-0.348513169,2,-6.340992476,0.995309543,0.022275732,0.00127859,1.896608991,4.066605723,0.905320867,8.69E-05,63.43025369,3.065833944,0.789465759,0.938184101,2.52414042,,,,,
4,2.5,-0.15,-180,0.818781887,1.295179044,1.116757719,0.957128209,0.059607099,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,-0.338349751,1.521923382,-4.758245556,0.993389983,0.023326912,0.000773047,1.893183166,8.284046828,0.848348861,9.17E-05,36.0779172,3.226486218,3.053254657,0.976047002,1.503389328,0.000386033,-0.387176135,12.30353656,0.934985735,2.05E-05
4,2.5,-0.15,-135,0.79265584,0.941399651,0.771665027,0.965599756,0.037848737,0.785137394,0.921928018,0.773762285,0.968784923,0.036089088,-0.350736895,1.562268371,-5.227759019,0.996245211,0.021095968,24.16177644,3.145810653,2.869806191,0.984510698,0.666660345,27.68767711,3.250503637,2.627909598,0.997713485,0.292068871,4.217259984,3.600736127,5.632564113,0.962376943,0.240077159
4,2.5,-0.15,-90,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,0.699612313,1.069494878,1.113280149,0.954619095,0.063645654,-0.346941155,1.252263732,-4.586253958,0.994744817,0.023208063,51.35149335,3.695324179,3.516155025,0.986187892,1.581844675,0.000573463,2.230064138,6.355247181,0.545025797,8.44E-05,0.000366935,0.017751699,11.86618571,0.943022434,2.00E-05
4,2.5,-0.15,-45,0.79265584,0.941399651,0.771665027,0.965599756,0.037848737,0.785137394,0.921928018,0.773762285,0.968784923,0.036089088,-0.350736895,1.562268371,-5.227759019,0.996245211,0.021095968,24.16192561,3.145817586,2.869807019,0.984511144,0.666670782,27.68886151,3.250509859,2.627795332,0.997713515,0.292065506,4.217223576,3.600711067,5.632652211,0.962376098,0.24008378
4,2.5,-0.15,0,0.818781887,1.295179044,1.116757719,0.957128209,0.059607099,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,-0.338351627,1.521711496,-4.757336927,0.993381324,0.023338633,0.000785904,1.833378509,7.76322352,0.840425732,8.97E-05,36.07931882,3.22649306,3.0531608,0.976044604,1.503640755,0.000386033,-0.387176135,12.30353656,0.934985735,2.05E-05
4,2.5,-0.2,-180,0.815790849,1.258781311,1.123670067,0.959292837,0.055550757,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,-0.34039719,1.59238439,-4.999008113,0.994901926,0.020665679,0.000827988,1.697069065,7.708407296,0.370679198,0.000126997,38.65629508,3.185451753,2.573082215,0.98665419,1.067564798,0.000386033,-0.387176135,12.30353656,0.934985735,2.05E-05
4,2.5,-0.2,-135,0.815117139,0.975106384,0.77116027,0.961856766,0.038934637,0.795909442,0.931698322,0.77482071,0.967931076,0.036067289,-0.349728554,1.647855655,-5.553795878,0.996478986,0.020641071,25.84563259,3.145791091,2.553159355,0.992972583,0.414252608,29.25319446,3.24816041,2.415507495,0.997369901,0.329640084,4.382023157,3.618199779,5.565907155,0.968561037,0.222733632
4,2.5,-0.2,-90,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,0.686029588,1.001386453,1.124609435,0.964662087,0.054119693,-0.346503655,1.401590993,-5.127105758,0.996342613,0.019549074,56.4867255,3.613395798,2.715939519,0.98684959,1.62664693,0.000572723,2.133180381,5.600288025,0.445480698,8.22E-05,0.001864795,-6.604513709,36.0717594,0.932664091,2.72E-05
4,2.5,-0.2,-45,0.815117139,0.975106384,0.77116027,0.961856766,0.038934637,0.795909442,0.931698322,0.77482071,0.967931076,0.036067289,-0.349728554,1.647855655,-5.553795878,0.996478986,0.020641071,25.84579784,3.14579989,2.553172138,0.992973413,0.414236431,29.25477705,3.248165953,2.41537766,0.997369844,0.329675185,4.381956909,3.618164206,5.565949315,0.96856066,0.222736611
4,2.5,-0.2,0,0.815771307,1.258760605,1.123664933,0.959286137,0.05555418,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,-0.340410613,1.5919008,-4.997608685,0.994899099,0.020672685,0.000827988,1.697069065,7.708407296,0.370679198,0.000126997,38.65794145,3.185462946,2.572998252,0.986654161,1.067592436,0.000386033,-0.387176135,12.30353656,0.934985735,2.05E-05
4,2.5,-0.25,-180,0.643005081,0.920358944,1.118315587,0.964770792,0.047666145,7.020820378,-5.52E-14,-3.79E-14,-0.052631579,5.00E-06,-0.38218552,2,-8.636441121,0.911832047,0.090010797,0.144379721,3.228473919,0.150702326,0.984027355,0.001746143,168.2871275,3.690420362,0.601701082,0.952104714,5.670732173,,,,,
4,2.5,-0.25,-135,0.605451149,0.633860651,0.777677219,0.968176448,0.038760417,0.583462313,0.662503454,0.753940763,0.937568202,0.051623765,-0.390331193,2,-8.988208029,0.891058048,0.10770067,445.7254745,3.296741301,0.184442272,0.995699391,2.900397293,123.6382955,3.703785941,0.606894516,0.951167596,4.406338232,21.13957536,4.468218422,5.877565589,0.996151711,0.390165953
4,2.5,-0.25,-90,0.99999999,-5.58E-33,6.31E-34,0,3.82E-34,0.488091218,0.708031409,1.081715128,0.951882272,0.055297362,-0.398713539,2,-9.421508949,0.859546985,0.131100751,689.8499932,3.307317286,0.186233206,0.993843614,6.56346811,0.006869942,3.394276604,0.736337728,0.836887769,0.000422816,0.008573313,-18.5387596,184.7335707,0.837725634,0.000118007
4,2.5,-0.25,-45,0.60545203,0.633900684,0.777664531,0.968167686,0.038766204,0.583462313,0.662503454,0.753940763,0.937568202,0.051623765,-0.390331193,2,-8.988208029,0.891058048,0.10770067,445.7272023,3.296742153,0.184442444,0.995699361,2.900422373,123.6494883,3.703784797,0.606855944,0.951174465,4.406358367,21.13956998,4.468214188,5.877598307,0.996151638,0.390159928
4,2.5,-0.25,0,0.643005081,0.920358944,1.118315587,0.964770792,0.047666145,7.020820378,-5.52E-14,-3.79E-14,-0.052631579,5.00E-06,-0.38218429,2,-8.636499742,0.911849002,0.090009827,0.144379615,3.228474463,0.15070332,0.983917522,0.001751159,168.3009172,3.690423359,0.601668528,0.952110608,5.6708038,,,,,
4,2.5,-0.3,-180,0.799451993,1.189889944,1.131826107,0.968473535,0.048951975,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,-0.341041823,1.719301498,-5.408671494,0.996248742,0.017962374,0.000924212,1.826405839,6.315065778,0.681286943,9.49E-05,41.51096098,3.140975896,2.13928114,0.98866355,1.0200178,0.000329033,-1.464642084,15.73773204,0.908605824,1.67E-05
4,2.5,-0.3,-135,0.833850609,1.001757351,0.771069974,0.959422637,0.039468082,0.810929497,0.952207061,0.774689375,0.965496811,0.036915594,-0.347922272,1.787725397,-6.046054093,0.99686287,0.019714301,27.94552755,3.132882701,2.186051612,0.992644728,0.489606186,30.92989282,3.220639775,2.151645966,0.996075963,0.414930372,4.500019338,3.603370533,5.369248523,0.973456564,0.20388077
4,2.5,-0.3,-90,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,0.209215229,-0.12902101,1.324649495,0.941609669,0.065688553,-0.344646835,1.617820325,-5.887514926,0.997311088,0.01670777,62.0174812,3.534999682,2.087723045,0.977709256,2.149121431,0.000633403,2.246919115,4.529908859,0.681586195,8.17E-05,,,,,
4,2.5,-0.3,-45,0.833850609,1.001757351,0.771069974,0.959422637,0.039468082,0.810955795,0.952354241,0.774576194,0.965499099,0.036913084,-0.347924762,1.787512881,-6.045386467,0.996863366,0.019710872,27.94580304,3.132889265,2.18604416,0.992644786,0.489622934,30.93166629,3.220647295,2.151526812,0.996075411,0.414984131,4.500047123,3.603348763,5.369072054,0.973455592,0.203888699
4,2.5,-0.3,0,0.799432508,1.189870217,1.131820891,0.968466224,0.048960345,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,-0.341041823,1.719301498,-5.408671494,0.996248742,0.017962374,0.000897129,1.846214058,6.524294998,0.661980389,9.98E-05,41.51288896,3.140990032,2.139209759,0.988662048,1.020191877,0.000329033,-1.464642084,15.73773204,0.908605824,1.67E-05
4,2.5,-0.35,-180,0.789744532,1.144094542,1.13781732,0.974316417,0.043205112,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,-0.339482751,1.913439776,-6.037072045,0.997280055,0.015424813,0.000908298,1.837422182,5.928096451,0.922137792,6.80E-05,44.74345526,3.105873256,1.779992888,0.98485362,1.162515836,0.000272798,0.065124585,5.758164697,0.943271125,1.17E-05
4,2.5,-0.35,-135,0.845068626,1.011795201,0.772443528,0.959065344,0.038697902,0.82673442,0.975088887,0.774412023,0.962591108,0.03781511,-0.345415798,1.986258067,-6.735477064,0.997312263,0.0182872,30.27942377,3.119684367,1.863851569,0.98753709,0.654521259,32.83597471,3.185719465,1.88046769,0.992852607,0.530018318,4.604591103,3.576343395,5.142898877,0.976919008,0.192050248
4,2.5,-0.35,-90,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,0.214592574,-0.132317749,1.326086852,0.933542642,0.064896904,-0.341393048,1.913910006,-6.933384816,0.997767808,0.01509706,67.79424414,3.474523494,1.643455438,0.968715738,2.467767577,0.00062678,2.187680323,4.355721462,0.850960067,6.43E-05,,,,,
4,2.5,-0.35,-45,0.845068626,1.011795201,0.772443528,0.959065344,0.038697902,0.82673442,0.975088887,0.774412023,0.962591108,0.03781511,-0.345415798,1.986258067,-6.735477064,0.997312263,0.0182872,30.27967333,3.119691456,1.863852462,0.987536978,0.654539341,32.83805162,3.185727943,1.880348301,0.992851254,0.530060838,4.604603786,3.576324232,5.142686952,0.976913972,0.192064159
4,2.5,-0.35,0,0.789744532,1.144094542,1.13781732,0.974316417,0.043205112,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,-0.339495625,1.91265688,-6.034576084,0.997277157,0.015434341,0.000908298,1.837422182,5.928096451,0.922137792,6.80E-05,44.7458336,3.105885866,1.77992044,0.984853047,1.162596178,0.000272798,0.065124585,5.758164697,0.943271125,1.17E-05
4,3,-0.083333333,-180,0.788732113,1.12523554,1.141317348,0.976152062,0.039329102,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,-0.341077077,2,-6.322717052,0.997936125,0.013727061,0.000898802,1.956913023,4.733076826,0.947570026,4.52E-05,48.52476479,3.073734312,1.457547641,0.975474584,1.460054766,0.000272798,0.065124585,5.758164697,0.943271125,1.17E-05
4,3,-0.083333333,-135,0.85220372,1.014455153,0.774014147,0.960194914,0.036987986,0.838082285,0.989222505,0.774731293,0.960506808,0.03803156,-0.347647005,2,-6.788744278,0.997399051,0.019020718,32.80282736,3.091837035,1.555767527,0.980832303,0.804108304,35.02160503,3.141997057,1.600026308,0.985679803,0.69189209,4.680997053,3.540759617,4.909095741,0.98000948,0.177213766
4,3,-0.083333333,-90,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,0.207835916,-0.134187478,1.320233882,0.950900472,0.058976213,-0.344287141,2,-7.199898898,0.997320357,0.016299293,71.88515454,3.40160431,1.370006969,0.971731106,2.280895353,0.000669569,2.186994564,3.432465866,0.816852485,7.23E-05,0.000463347,-1.505794676,13.17813793,0.91820374,2.02E-05
4,3,-0.083333333,-45,0.85220372,1.014455153,0.774014147,0.960194914,0.036987986,0.838082285,0.989222505,0.774731293,0.960506808,0.03803156,-0.347647005,2,-6.788744278,0.997399051,0.019020718,32.80312086,3.091843136,1.555769734,0.980831749,0.804147904,35.02394633,3.142003959,1.59991118,0.985677933,0.691959813,4.681017434,3.540742083,4.908955039,0.980011693,0.177204333
4,3,-0.083333333,0,0.788732113,1.12523554,1.141317348,0.976152062,0.039329102,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,-0.341077305,2,-6.322502399,0.997935018,0.013729867,0.000883947,1.904760128,4.726076743,0.957866253,4.00E-05,48.52752781,3.073748477,1.457482367,0.975473678,1.460170268,0.000296687,-0.676920883,10.28224504,0.918848687,1.45E-05
4,3,-0.125,-180,0.797493304,1.135129251,1.142326117,0.974164975,0.038058877,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,-0.344488045,2,-6.31780612,0.997562392,0.016146274,0.000996373,1.903097192,4.431123783,0.909908083,6.97E-05,53.18120288,3.049191674,1.163129101,0.960910072,1.847992234,0.000296687,-0.676920883,10.28224504,0.918848687,1.45E-05
4,3,-0.125,-135,0.853841002,1.005843276,0.776348844,0.964312031,0.03454448,0.839449456,0.984163065,0.776062893,0.962639497,0.036937512,-0.350240364,2,-6.766540973,0.996418247,0.021451239,36.30483948,3.062350453,1.216435043,0.963775488,1.190905821,37.78294926,3.098978795,1.310609505,0.972117135,0.989078969,4.714633076,3.506597773,4.746915014,0.980537111,0.174812969
4,3,-0.125,-90,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,0.203878209,-0.135900451,1.316612558,0.962061467,0.056213207,-0.348431953,2,-7.134325063,0.995066719,0.02021722,76.1065579,3.312225159,1.121021982,0.973185906,2.22900675,0.000696915,2.264705482,3.279917182,0.806517815,7.33E-05,,,,,
4,3,-0.125,-45,0.853815717,1.005828116,0.776342727,0.964298925,0.034550946,0.839449456,0.984163065,0.776062893,0.962639497,0.036937512,-0.350239577,2,-6.766336146,0.996417177,0.021455607,36.30501199,3.062355029,1.216441811,0.963776092,1.190911012,37.7857098,3.098987339,1.310501002,0.972113668,0.98921313,4.714667693,3.50661848,4.746787219,0.980530919,0.174836403
4,3,-0.125,0,0.797462116,1.135055577,1.142328889,0.974177551,0.038050579,1.000000015,1.56E-24,-3.97E-25,0,1.06E-25,-0.344488045,2,-6.31780612,0.997562392,0.016146274,0.000959003,1.876754231,4.727096645,0.896962842,7.42E-05,53.18459216,3.049204949,1.163061662,0.960909993,1.848107856,0.000296687,-0.676920883,10.28224504,0.918848687,1.45E-05
4,3,-0.166666667,-180,0.916054882,1.464328438,1.122809902,0.964886495,0.054414597,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,-0.330934037,1.956600786,-5.362370178,0.992929692,0.020298455,0.001534068,1.365017976,9.531889774,0.895755455,0.00014318,28.28953005,2.858086065,2.442902017,0.963024055,1.248924302,0.907345294,-36.6063077,172.0572531,0.927637859,2.04E-05
4,3,-0.166666667,-135,0.817382365,0.957948284,0.777234315,0.968756837,0.032675409,0.839073854,1.000939334,0.774241984,0.965125761,0.034759211,-0.345043262,1.701747911,-5.481793065,0.99723129,0.016686549,18.4085281,3.415011014,5.696110036,0.843411732,1.63049909,28.0036374,3.208434096,2.426712377,0.99602959,0.361795284,11.32383594,3.025652835,2.572121822,0.979457625,0.362049406
4,3,-0.166666667,-90,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,0.558209488,0.79174918,1.113839986,0.960668567,0.059040105,-0.35272042,1.179425313,-5.270270082,0.996904758,0.02032008,93.24367227,4.312590124,3.102190361,0.977603032,3.449771036,0.000457489,2.678976835,4.406253357,0.014393632,9.84E-05,,,,,
4,3,-0.166666667,-45,0.817382365,0.957948284,0.777234315,0.968756837,0.032675409,0.839073854,1.000939334,0.774241984,0.965125761,0.034759211,-0.345049928,1.701426934,-5.48065766,0.997228551,0.016694603,18.40861681,3.415030959,5.696186991,0.843408389,1.630541258,28.00451375,3.208435496,2.426641569,0.996029742,0.361798555,11.3238547,3.025650123,2.572090648,0.97945817,0.362054515
4,3,-0.166666667,0,0.916023662,1.464264605,1.122809367,0.964883076,0.054418019,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,-0.330934037,1.956600786,-5.362370178,0.992929692,0.020298455,0.001534068,1.365017976,9.531889774,0.895755455,0.00014318,28.29002532,2.85809846,2.442907892,0.963020338,1.249196375,,,,,
4,3,-0.208333333,-180,0.91469119,1.43065009,1.128926731,0.965509997,0.050438255,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,-0.332766336,1.989583762,-5.489016393,0.993754898,0.019619987,0.001736626,0.93742394,11.82812914,0.464153581,0.000242015,30.10450249,2.845375959,2.150380391,0.9788706,0.942685077,0.000427827,-3.001159887,23.76809487,0.894526234,1.87E-05
4,3,-0.208333333,-135,0.826749318,0.958231812,0.780146452,0.968503514,0.030983485,0.845450095,1.001038476,0.775805395,0.964277227,0.034293727,-0.344662038,1.795988896,-5.850000626,0.997489925,0.016523109,20.21771035,3.254764274,4.267333654,0.891604298,1.432444976,29.93103465,3.207625105,2.182693645,0.993753193,0.459216737,11.54150791,3.031862662,2.556563468,0.980937982,0.35147127
4,3,-0.208333333,-90,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,0.576909011,0.806112278,1.119963503,0.947080103,0.056276125,-0.345476313,1.60082781,-7.034445399,0.99735815,0.018350134,110.8366709,4.128756923,1.867463037,0.958967882,4.873013952,0.000467385,2.586560771,3.540753941,0.850190196,4.37E-05,,,,,
4,3,-0.208333333,-45,0.826725914,0.958221081,0.780139914,0.968492507,0.030988318,0.845450095,1.001038476,0.775805395,0.964277227,0.034293727,-0.344663674,1.795797531,-5.849409394,0.997491593,0.01651768,20.21781431,3.254786669,4.26741464,0.891598555,1.432490781,29.93205202,3.207630397,2.182627194,0.993753468,0.459207805,11.54150282,3.031862095,2.556568907,0.980938662,0.351465523
4,3,-0.208333333,0,0.914658509,1.430582155,1.128926616,0.96550745,0.050441649,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,-0.332766325,1.989542865,-5.488681264,0.993752711,0.019622843,0.001736523,0.935808531,11.84591349,0.439698909,0.000247011,30.10506126,2.845389537,2.150386433,0.978869633,0.94274718,0.000427827,-3.001159887,23.76809487,0.894526234,1.87E-05
4,3,-0.25,-180,0.916267247,1.410348758,1.133513026,0.964121725,0.047303535,0.999999998,2.85E-17,-3.48E-17,0,2.44E-18,-0.336322407,2,-5.5606378,0.995023345,0.017691679,0.00173325,1.226955465,10.16693817,0.828485572,0.000177969,32.34164054,2.832547558,1.850183669,0.985118661,0.798195255,0.000209845,0.55391062,4.095842077,0.59484507,2.14E-05
4,3,-0.25,-135,0.843371052,0.976120056,0.781366249,0.965142002,0.031008445,0.840425933,0.978339305,0.77898235,0.96688158,0.032834946,-0.343114921,1.971525052,-6.49317833,0.997791967,0.015629156,22.63654659,3.063818282,2.885784215,0.953800641,0.969225379,32.11749769,3.189238315,1.907053078,0.990134858,0.634890452,11.68748864,3.030691777,2.526620642,0.982905679,0.335246212
